source_id,source,tf_id,restaurant_url,restaurant_name,latitude,longitude,address,street,house_number,postal_code,city,rating,review_count,has_rating,has_review_count,low_review,avg_price_eur,discount_pct,has_discount,cuisines,dietary_options,has_hours,photo_count,has_reviews,sample_size,sample_avg_rating,rating_sample_divergent,flags
terraferma-r591863,thefork,591863,https://www.thefork.it/ristorante/terraferma-r591863,Terraferma,45.4887221,9.1996858,"Via Melchiorre Gioia, 63, Milano, 20124, Italia",Via Melchiorre Gioia,63,20124,Milano,8.9,4581,1,1,0,50,,1,['Di Pesce'],['vegetarian'],1,16,1,5,9.9,0,[]
terrazza-calabritto-milano-r353827,thefork,353827,https://www.thefork.it/ristorante/terrazza-calabritto-milano-r353827,Terrazza Calabritto Milano,45.4806183,9.1887726,"Viale Monte Grappa, 7, Milano, 20121, Italia",Viale Monte Grappa,7,20121,Milano,9.5,629,1,1,0,60,,0,['Mediterraneo'],[],1,49,1,5,9.9,0,[]
terrazza-collini-r702881,thefork,702881,https://www.thefork.it/ristorante/terrazza-collini-r702881,Terrazza Collini,45.452033,9.2496393,"Via Mecenate, 89, Milano, 20138, Italia",Via Mecenate,89,20138,Milano,8.9,64,1,1,0,50,,0,['Italiano'],[],1,38,1,5,9.8,0,[]
terrazza-furore-r745571,thefork,745571,https://www.thefork.it/ristorante/terrazza-furore-r745571,Terrazza Furore,45.451898,9.1785776,"Via Scoglio di Quarto, 3, Milano, 20136, Italia",Via Scoglio di Quarto,3,20136,Milano,8.4,472,1,1,0,24,50,1,"['Italiano', 'Europeo']",['vegetarian'],1,16,1,5,8.1,0,[]
terrazza-panevo-r265885,thefork,265885,https://www.thefork.it/ristorante/terrazza-panevo-r265885,Terrazza PanEVO,45.4786492,9.1992341,"Piazza della Repubblica, 20, Milano, 20124, Italia",Piazza della Repubblica,20,20124,Milano,9.2,4898,1,1,0,45,30,1,"['Italiano', 'Mediterraneo', 'Europeo']","['gluten_free', 'vegan', 'vegetarian']",1,13,1,5,7.9,1,['rating_sample_divergent']
testina-milano-r53315,thefork,53315,https://www.thefork.it/ristorante/testina-milano-r53315,Testina Milano,45.48983,9.19593,"Via Abbadesse, 19, Milano, 20124, Italia",Via Abbadesse,19,20124,Milano,9.3,3801,1,1,0,32,30,1,"['Milanese', 'Lombardo']",[],1,15,1,5,9.3,0,[]
thai-chokdee-restaurant-r458507,thefork,458507,https://www.thefork.it/ristorante/thai-chokdee-restaurant-r458507,Thai chokdee restaurant,45.4510085,9.1505007,"Via Massimo Gorki 1 ingresso da Via Giambellino, Milano, 20146, Italia",Via Massimo Gorki 1 ingresso da Via Giambellino,,20146,Milano,9.3,3180,1,1,0,30,20,1,['Thailandese'],[],1,57,1,5,9.3,0,[]
thai-square-r705591,thefork,705591,https://www.thefork.it/ristorante/thai-square-r705591,Thai Square,45.4876637,9.1711984,"Via Cenisio, 8, Milano, 20154, Italia",Via Cenisio,8,20154,Milano,9.0,519,1,1,0,30,20,1,"['Thailandese', 'Asiatico']",[],1,10,1,5,9.3,0,[]
tham-milano-r861154,thefork,861154,https://www.thefork.it/ristorante/tham-milano-r861154,Tham Milano,45.4701453,9.227504099999999,"Piazza Francesco Guardi, 16, Milano, 20133, Italia",Piazza Francesco Guardi,16,20133,Milano,8.7,22,1,1,0,30,20,1,"['Italiano', 'Europeo']",['vegetarian'],0,13,1,5,8.4,0,[]
that-s-vapore-piazza-meda-r825882,thefork,825882,https://www.thefork.it/ristorante/that-s-vapore-piazza-meda-r825882,That's Vapore - Piazza Meda,45.4668518,9.1926121,"Piazza Filippo Meda, 1, Milano, 20121, Italia",Piazza Filippo Meda,1,20121,Milano,7.6,55,1,1,0,20,20,1,['Cucina internazionale'],[],1,6,1,5,7.6,0,[]
the-brisket-r688297,thefork,688297,https://www.thefork.it/ristorante/the-brisket-r688297,The Brisket,45.4505826,9.1701123,"Ripa di Porta Ticinese, 65, Milano, 20143, Italia",Ripa di Porta Ticinese,65,20143,Milano,9.4,751,1,1,0,30,,0,['Americano'],[],1,36,1,5,8.6,0,[]
the-dhaba-r645433,thefork,645433,https://www.thefork.it/ristorante/the-dhaba-r645433,The Dhaba,45.4769998,9.202225,"Via Panfilo Castaldi, 22, Milano, 20124, Italia",Via Panfilo Castaldi,22,20124,Milano,9.1,598,1,1,0,30,20,1,"['Indiano', 'Asiatico']",['gluten_free'],1,13,1,5,9.7,0,[]
the-dome-milano-rooftop-r852642,thefork,852642,https://www.thefork.it/ristorante/the-dome-milano-rooftop-r852642,The Dome Milano | Rooftop,45.4634837,9.188310999999999,"Via Giuseppe Mazzini, 2, Milano, 20123, Italia",Via Giuseppe Mazzini,2,20123,Milano,8.1,276,1,1,0,49,20,1,['Cucina internazionale'],[],0,48,1,5,8.7,0,[]
the-football-pub-r825997,thefork,825997,https://www.thefork.it/ristorante/the-football-pub-r825997,The Football Pub,45.4620851,9.1853606,"Via Valpetrosa, 5, Milano, 20123, Italia",Via Valpetrosa,5,20123,Milano,9.1,178,1,1,0,16,30,1,['Italiano'],[],1,19,1,5,10.0,0,[]
the-hall-bar-restaurant-r729662,thefork,729662,https://www.thefork.it/ristorante/the-hall-bar-restaurant-r729662,The Hall Bar & Restaurant,45.4849332,9.2003505,"Via Fabio Filzi, 25b, Milano, 20124, Italia",Via Fabio Filzi,25b,20124,Milano,9.0,393,1,1,0,30,40,1,"['Di Carne', 'Di Pesce', 'Italiano', 'Europeo']","['vegan', 'vegetarian']",1,16,1,5,8.5,0,[]
the-king-bistrot-r845715,thefork,845715,https://www.thefork.it/ristorante/the-king-bistrot-r845715,The King Bistrot,45.5228903,9.1463655,"Via Trento Trieste, 43, Milano, 20026, Italia",Via Trento Trieste,43,20026,Milano,8.2,13,1,1,0,30,30,1,['Italiano'],[],0,12,1,5,9.7,1,['rating_sample_divergent']
the-kitchen-milano-r583443,thefork,583443,https://www.thefork.it/ristorante/the-kitchen-milano-r583443,The Kitchen Milano,45.4820297,9.2107568,"Via Domenico Scarlatti, 7, Milano, 20124, Italia",Via Domenico Scarlatti,7,20124,Milano,9.0,422,1,1,0,25,20,1,['Mediterraneo'],"['gluten_free', 'vegan', 'vegetarian']",1,9,1,5,9.0,0,[]
the-meatball-family-centrale-r809921,thefork,809921,https://www.thefork.it/ristorante/the-meatball-family-centrale-r809921,The Meatball Family- Centrale,45.4857085,9.2058229,"Piazza Luigi di Savoia, 1/10, Milano, 20124, Italia",Piazza Luigi di Savoia,1/10,20124,Milano,8.2,460,1,1,0,19,20,1,['Italiano'],[],0,49,1,5,7.9,0,[]
the-meatball-family-navigli-r46026,thefork,46026,https://www.thefork.it/ristorante/the-meatball-family-navigli-r46026,The Meatball Family - Navigli,45.4532093,9.1722562,"Via Vigevano, 20, Milano, 20144, Italia",Via Vigevano,20,20144,Milano,9.3,3178,1,1,0,22,30,1,"['Italiano', 'Europeo']","['gluten_free', 'vegan', 'vegetarian']",1,16,1,5,9.5,0,[]
the-meatball-family-v-giornate-r817775,thefork,817775,https://www.thefork.it/ristorante/the-meatball-family-v-giornate-r817775,The Meatball Family V giornate,45.46176299999999,9.2071785,"Piazza Cinque Giornate, 6, Milano, 20135, Italia",Piazza Cinque Giornate,6,20135,Milano,9.1,796,1,1,0,22,30,1,"['Italiano', 'Europeo']",[],1,17,1,5,10.0,0,[]
tigella-s-corsica-r462579,thefork,462579,https://www.thefork.it/ristorante/tigella-s-corsica-r462579,Tigella’s Corsica,45.4619829,9.2279421,"Viale Corsica, 38, Milano, 20137, Italia",Viale Corsica,38,20137,Milano,8.9,1218,1,1,0,18,,0,['Emiliano'],[],1,37,1,5,9.5,0,[]
tikka-land-cucina-autentica-dell-india-sri-lanka-r862758,thefork,862758,https://www.thefork.it/ristorante/tikka-land-cucina-autentica-dell-india-sri-lanka-r862758,Tikka Land - Cucina Autentica Dell'India & Sri Lanka,45.4977163,9.135189,"Viale Certosa, 180, Milano, 20156, Italia",Viale Certosa,180,20156,Milano,9.0,3,1,1,1,21,30,1,"['Indiano', 'Asiatico']","['vegan', 'vegetarian']",0,24,1,2,8.5,0,['low_review']
timeout-2-r828115,thefork,828115,https://www.thefork.it/ristorante/timeout-2-r828115,Timeout 2,45.4429647,9.218553600000002,"C.so Lodi, 93, Milano, 20139, Italia",C.so Lodi,93,20139,Milano,8.9,248,1,1,0,19,20,1,['Italiano'],[],1,23,1,5,8.9,0,[]
tog-bistrot-r836977,thefork,836977,https://www.thefork.it/ristorante/tog-bistrot-r836977,TOG Bistrot,45.4973804,9.1783358,"Via Livigno, 1, Milano, 20158, Italia",Via Livigno,1,20158,Milano,9.0,274,1,1,0,23,20,1,"['Italiano', 'Europeo']","['gluten_free', 'vegetarian']",0,16,1,5,9.2,0,[]
tokyo-station-r813492,thefork,813492,https://www.thefork.it/ristorante/tokyo-station-r813492,Tokyo Station,45.49286559999999,9.158947699999999,"Via Mac Mahon, 73, Milano, 20155, Italia",Via Mac Mahon,73,20155,Milano,9.0,969,1,1,0,22,30,1,"['Asiatico', 'Fusion']","['gluten_free', 'vegan', 'vegetarian']",1,16,1,5,8.5,0,[]
tomoyoshi-porpora-no-all-you-can-eat-r519539,thefork,519539,https://www.thefork.it/ristorante/tomoyoshi-porpora-no-all-you-can-eat-r519539,Tomoyoshi Porpora - No all you can eat,45.4861875,9.2272847,"Via Nicola Antonio Porpora, 109, Milano, 20131, Italia",Via Nicola Antonio Porpora,109,20131,Milano,8.9,48,1,1,0,27,30,1,"['Giapponese', 'Asiatico']",['vegetarian'],1,15,1,5,9.7,0,[]
top-missori-r484853,thefork,484853,https://www.thefork.it/ristorante/top-missori-r484853,Top Missori,45.4613009,9.187821,"Piazza Giuseppe Missori, 3, Milano, 20123, Italia",Piazza Giuseppe Missori,3,20123,Milano,9.0,277,1,1,0,30,30,1,"['Italiano', 'Mediterraneo', 'Europeo']","['gluten_free', 'organic', 'vegetarian']",1,16,1,5,9.0,0,[]
touro-churrascaria-r802846,thefork,802846,https://www.thefork.it/ristorante/touro-churrascaria-r802846,Touro Churrascaria,45.4490236,9.253677699999999,"Via Mecenate, 107, Milano, 20138, Italia",Via Mecenate,107,20138,Milano,9.0,269,1,1,0,49,20,1,['Brasiliano'],[],1,42,1,5,9.8,0,[]
tow-the-odd-wine-r822211,thefork,822211,https://www.thefork.it/ristorante/tow-the-odd-wine-r822211,TOW - The Odd Wine,45.4856015,9.1634295,"Via Losanna, 16, Milano, 20154, Italia",Via Losanna,16,20154,Milano,8.9,736,1,1,0,40,20,1,"['Fusion', 'Italiano', 'Europeo']",['vegetarian'],1,16,1,5,9.6,0,[]
trafilata-navigli-r838062,thefork,838062,https://www.thefork.it/ristorante/trafilata-navigli-r838062,Trafilata Navigli,45.4531398,9.1732885,"Via Vigevano, 14, Milano, 20144, Italia",Via Vigevano,14,20144,Milano,8.3,45,1,1,0,18,30,1,"['Italiano', 'Mediterraneo', 'Europeo']",['vegetarian'],0,16,1,5,9.0,0,[]
trame-brera-r821392,thefork,821392,https://www.thefork.it/ristorante/trame-brera-r821392,Tramè - Brera,45.4737289,9.1839662,"Piazza S. Simpliciano, Milano, 20121, Italia",Piazza S. Simpliciano,,20121,Milano,7.7,109,1,1,0,15,20,1,['Italiano'],[],1,13,1,5,6.2,1,['rating_sample_divergent']
trame-pisani-r821399,thefork,821399,https://www.thefork.it/ristorante/trame-pisani-r821399,Tramè - Pisani,45.48197630000001,9.2009429,"Via Vittor Pisani, 14, Milano, 20124, Italia",Via Vittor Pisani,14,20124,Milano,8.3,21,1,1,0,15,20,1,['Italiano'],[],1,27,1,5,8.8,0,[]
trattoria-angolo-milano-r819225,thefork,819225,https://www.thefork.it/ristorante/trattoria-angolo-milano-r819225,Trattoria Angolo Milano,45.49179669999999,9.1879961,"Via Gian Antonio Boltraffio, 18, Milano, 20159, Italia",Via Gian Antonio Boltraffio,18,20159,Milano,9.0,984,1,1,0,24,20,1,['Italiano'],[],1,56,1,5,10.0,0,[]
trattoria-bertame-r202048,thefork,202048,https://www.thefork.it/ristorante/trattoria-bertame-r202048,Trattoria Bertamé,45.4833934,9.223056,"Via Francesco Lomonaco, 13b, Milano, 20131, Italia",Via Francesco Lomonaco,13b,20131,Milano,8.9,1478,1,1,0,35,20,1,"['Di Carne', 'Di Pesce', 'Italiano', 'Milanese', 'Europeo', 'Lombardo']","['gluten_free', 'vegetarian']",1,16,1,5,9.9,0,[]
trattoria-capolinea-r624917,thefork,624917,https://www.thefork.it/ristorante/trattoria-capolinea-r624917,Trattoria Capolinea,45.4491431,9.1641458,"Via Elia Lombardini, 1, snc, Milano, 20143, Italia",Via Elia Lombardini,1,20143,Milano,8.9,5590,1,1,0,30,50,1,"['Milanese', 'Lombardo']",['vegetarian'],1,15,1,5,9.1,0,[]
trattoria-da-lucia-r713647,thefork,713647,https://www.thefork.it/ristorante/trattoria-da-lucia-r713647,Trattoria da Lucia,45.463948,9.228123,"Via Luisa Battistotti Sassi, 14, Milano, 20133, Italia",Via Luisa Battistotti Sassi,14,20133,Milano,8.9,921,1,1,0,40,20,1,['Milanese'],[],0,39,1,5,8.5,0,[]
trattoria-dell-arco-r849758,thefork,849758,https://www.thefork.it/ristorante/trattoria-dell-arco-r849758,Trattoria dell’arco,45.4770171,9.1727142,"Via L. Cagnola, 6, Milano, 20154, Italia",Via L. Cagnola,6,20154,Milano,8.7,101,1,1,0,21,30,1,['Italiano'],[],0,24,1,5,9.9,1,['rating_sample_divergent']
trattoria-della-stampa-dal-1956-milano-r803426,thefork,803426,https://www.thefork.it/ristorante/trattoria-della-stampa-dal-1956-milano-r803426,Trattoria della Stampa dal 1956 Milano,45.4814739,9.1851338,"Viale Pasubio, 8, Milano, 20154, Italia",Viale Pasubio,8,20154,Milano,9.0,368,1,1,0,25,20,1,"['Italiano', 'Romano', 'Europeo']",[],1,13,1,5,8.7,0,[]
trattoria-hong-ni-r378305,thefork,378305,https://www.thefork.it/ristorante/trattoria-hong-ni-r378305,Trattoria Hong Ni,45.4793045,9.1748777,"Via Antonio Rosmini, 1/b, Milano, 20154, Italia",Via Antonio Rosmini,1/b,20154,Milano,8.6,127,1,1,0,20,,0,['Cinese'],[],1,41,1,5,7.9,0,[]
trattoria-il-cormorano-r74386,thefork,74386,https://www.thefork.it/ristorante/trattoria-il-cormorano-r74386,Trattoria Il Cormorano,45.4981961,9.1917614,"Via Luigi Porro Lambertenghi, 34, Milano, 20159, Italia",Via Luigi Porro Lambertenghi,34,20159,Milano,9.1,890,1,1,0,38,,0,['Di Pesce'],[],1,34,1,5,9.4,0,[]
trattoria-il-cormorano-sempione-r732643,thefork,732643,https://www.thefork.it/ristorante/trattoria-il-cormorano-sempione-r732643,Trattoria il Cormorano Sempione,45.482982,9.1639348,"Via Angelo Poliziano, 1, Milano, 20154, Italia",Via Angelo Poliziano,1,20154,Milano,9.3,1607,1,1,0,50,20,1,"['Di Pesce', 'Mediterraneo']",['vegetarian'],1,16,1,5,9.7,0,[]
trattoria-la-rava-e-la-fava-r50034,thefork,50034,https://www.thefork.it/ristorante/trattoria-la-rava-e-la-fava-r50034,Trattoria La Rava e La Fava,45.48985,9.16489,"Via Principe Eugenio, 28, Milano, 20155, Italia",Via Principe Eugenio,28,20155,Milano,8.9,1227,1,1,0,25,,0,['Piemontese'],[],1,39,1,5,9.6,0,[]
trattoria-la-sciura-r855486,thefork,855486,https://www.thefork.it/ristorante/trattoria-la-sciura-r855486,Trattoria La Sciura,45.4684724,9.173062900000001,"Via Vincenzo Monti, 26, Milano, 20123, Italia",Via Vincenzo Monti,26,20123,Milano,9.1,116,1,1,0,36,,0,['Italiano'],[],0,30,1,5,9.3,0,[]
trattoria-mibabbo-r51377,thefork,51377,https://www.thefork.it/ristorante/trattoria-mibabbo-r51377,Trattoria Mibabbo,45.450027,9.2061837,"Corso Lodi, 19 ANGOLO VIA LAZZARO PAPI, Milano, 20135, Italia",Corso Lodi,19 ANGOLO VIA LAZZARO PAPI,20135,Milano,9.4,1618,1,1,0,42,20,1,"['Toscano', 'Di Carne']",['vegetarian'],1,16,1,5,9.4,0,[]
trattoria-montina-dal-1995-r587301,thefork,587301,https://www.thefork.it/ristorante/trattoria-montina-dal-1995-r587301,Trattoria Montina dal 1995,45.4818679,9.167581499999999,"Via Giulio Cesare Procaccini, 54, Milano, 20154, Italia",Via Giulio Cesare Procaccini,54,20154,Milano,8.0,559,1,1,0,40,50,1,"['Cucina locale', 'Di Pesce', 'Italiano', 'Mediterraneo', 'Milanese', 'Europeo', 'Lombardo']",[],1,17,1,5,8.6,0,[]
trattoria-ortica-27-r508745,thefork,508745,https://www.thefork.it/ristorante/trattoria-ortica-27-r508745,Trattoria Ortica 27,45.4712531,9.2452772,"Via Ortica, 27, Milano, 20134, Italia",Via Ortica,27,20134,Milano,8.4,2506,1,1,0,30,40,1,"['Cucina locale', 'Di Pesce']","['vegan', 'vegetarian']",1,16,1,5,9.6,1,['rating_sample_divergent']
trattoria-pizzeria-fresco-sempione-r735293,thefork,735293,https://www.thefork.it/ristorante/trattoria-pizzeria-fresco-sempione-r735293,Trattoria Pizzeria Fresco - Sempione,45.4810685,9.1644235,"Corso Sempione, 41, Milano, 20145, Italia",Corso Sempione,41,20145,Milano,8.8,1375,1,1,0,25,30,1,['Pizzeria'],[],1,36,1,5,9.2,0,[]
trattoria-pizzeria-l-angelo-bianco-r857090,thefork,857090,https://www.thefork.it/ristorante/trattoria-pizzeria-l-angelo-bianco-r857090,Trattoria Pizzeria L'Angelo Bianco,45.4458345,9.128102499999999,"Via Angelo Inganni, 11, Milano, 20147, Italia",Via Angelo Inganni,11,20147,Milano,8.5,17,1,1,0,17,30,1,"['Italiano', 'Mediterraneo', 'Pizzeria', 'Europeo']",['vegetarian'],0,20,1,4,8.38,0,[]
trattoria-sapori-d-italia-r858037,thefork,858037,https://www.thefork.it/ristorante/trattoria-sapori-d-italia-r858037,Trattoria Sapori D'Italia,45.479149,9.2100738,"Galleria Buenos Aires, 3, Milano, 20124, Italia",Galleria Buenos Aires,3,20124,Milano,8.4,22,1,1,0,31,30,1,"['Italiano', 'Europeo']",['vegetarian'],0,12,1,5,8.9,0,[]
tre-gazzelle-bistrot-r841583,thefork,841583,https://www.thefork.it/ristorante/tre-gazzelle-bistrot-r841583,Tre Gazzelle Bistrot,45.4661117,9.1952581,"Via S. Pietro All'Orto, 7, Milano, 20121, Italia",Via S. Pietro All'Orto,7,20121,Milano,8.5,10,1,1,0,69,,0,['Cucina locale'],[],0,10,1,5,8.8,0,[]
tripstillery-navigli-r846011,thefork,846011,https://www.thefork.it/ristorante/tripstillery-navigli-r846011,Tripstillery Navigli,45.4506851,9.1780931,"Via Ascanio Sforza, 9, Milano, 20136, Italia",Via Ascanio Sforza,9,20136,Milano,9.7,15,1,1,0,16,,0,['Italiano'],[],0,30,1,5,9.8,0,[]
trixy-r847053,thefork,847053,https://www.thefork.it/ristorante/trixy-r847053,Trixy,45.51127899999999,9.234853700000002,"Via Ponte Nuovo, 87, Milano, 20128, Italia",Via Ponte Nuovo,87,20128,Milano,8.8,67,1,1,0,15,30,1,"['Italiano', 'Mediterraneo', 'Pizzeria', 'Europeo']","['gluten_free', 'vegetarian']",0,15,1,5,9.0,0,[]
trotter-r212819,thefork,212819,https://www.thefork.it/ristorante/trotter-r212819,Trotter,45.4679014,9.1333387,"Via Rembrandt, 56, Milano, 20148, Italia",Via Rembrandt,56,20148,Milano,8.9,1354,1,1,0,30,30,1,['Mediterraneo'],"['gluten_free', 'vegetarian']",1,14,1,5,9.7,0,[]
trujillo-ristobar-r825375,thefork,825375,https://www.thefork.it/ristorante/trujillo-ristobar-r825375,Trujillo Ristobar,45.5052605,9.2287254,"Via Privata Oristano, 15, Milano, 20128, Italia",Via Privata Oristano,15,20128,Milano,8.6,62,1,1,0,20,20,1,['Peruviano'],[],1,15,1,5,7.5,1,['rating_sample_divergent']
tunas-pescheria-con-cucina-r716666,thefork,716666,https://www.thefork.it/ristorante/tunas-pescheria-con-cucina-r716666,Tunas - Pescheria con Cucina,45.463231,9.2114855,"Via Galvano Fiamma, 6, Milano, 20129, Italia",Via Galvano Fiamma,6,20129,Milano,9.1,341,1,1,0,40,20,1,['Di Pesce'],['gluten_free'],1,16,1,5,9.6,0,[]
tusa-isola-cocktail-bar-r850671,thefork,850671,https://www.thefork.it/ristorante/tusa-isola-cocktail-bar-r850671,Tusa Isola Cocktail Bar,45.4895131,9.1892272,"Via Pietro Borsieri, 32, Milano, 20159, Italia",Via Pietro Borsieri,32,20159,Milano,9.4,8,1,1,1,22,,0,['Italiano'],[],0,13,1,2,10.0,0,['low_review']
tutto-bene-grazie-bistro-milano-r280407,thefork,280407,https://www.thefork.it/ristorante/tutto-bene-grazie-bistro-milano-r280407,"Tutto Bene, Grazie - Bistrò Milano",45.4662067,9.1773497,"Corso Magenta, 30, Milano, 20121, Italia",Corso Magenta,30,20121,Milano,8.7,659,1,1,0,20,,0,['Mediterraneo'],[],1,45,1,5,9.7,0,[]
tutto-giusto-r572603,thefork,572603,https://www.thefork.it/ristorante/tutto-giusto-r572603,Tutto Giusto,45.4862067,9.2277352,"Via Nicola Antonio Porpora, 113, Milano, 20131, Italia",Via Nicola Antonio Porpora,113,20131,Milano,8.4,884,1,1,0,20,30,1,"['Cucina locale', 'Mediterraneo']","['vegan', 'vegetarian']",1,11,1,5,9.3,0,[]
u-spinnu-r847046,thefork,847046,https://www.thefork.it/ristorante/u-spinnu-r847046,U Spinnu,45.4502941,9.2009444,"Via Gaetana Agnesi, 4, Milano, 20135, Italia",Via Gaetana Agnesi,4,20135,Milano,9.2,88,1,1,0,22,20,1,['Mediterraneo'],[],0,36,1,5,8.5,0,[]
ukiyo-izakaya-r835653,thefork,835653,https://www.thefork.it/ristorante/ukiyo-izakaya-r835653,Ukiyo Izakaya,45.4756203,9.203455400000001,"Viale Vittorio Veneto, 6, Milano, 20124, Italia",Viale Vittorio Veneto,6,20124,Milano,9.0,126,1,1,0,23,20,1,['Fusion'],['vegetarian'],0,18,1,5,8.0,0,[]
uno-piu-r62675,thefork,62675,https://www.thefork.it/ristorante/uno-piu-r62675,Uno più,45.4898911,9.148829,"Via Marco Ulpio Traiano, 62, Milano, Milano, 20149, Italia",Via Marco Ulpio Traiano,62,20149,Milano,9.1,218,1,1,0,40,30,1,"['Mediterraneo', 'Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],1,14,1,5,9.3,0,[]
urus-r854820,thefork,854820,https://www.thefork.it/ristorante/urus-r854820,Urus,45.47685484258715,9.202970583397665,"Via Panfilo Castaldi, 25, Milano, 20124, Italia",Via Panfilo Castaldi,25,20124,Milano,9.0,38,1,1,0,27,,0,['Africano'],[],0,17,1,5,8.8,0,[]
v-piano-r580633,thefork,580633,https://www.thefork.it/ristorante/v-piano-r580633,V Piano,45.4478271,9.2067721,"Via Mantova, 12, Milano, 20135, Italia",Via Mantova,12,20135,Milano,9.5,458,1,1,0,45,20,1,['Mediterraneo'],"['gluten_free', 'vegetarian']",1,14,1,5,9.8,0,[]
valentino-legend-r70685,thefork,70685,https://www.thefork.it/ristorante/valentino-legend-r70685,Valentino Legend,45.4655437,9.1927798,"Via Agnello, 8, Milano, 20121, Italia",Via Agnello,8,20121,Milano,9.3,3662,1,1,0,50,20,1,"['Cucina locale', 'Di Carne', 'Di Pesce', 'Italiano', 'Lombardo', 'Mediterraneo', 'Milanese', 'Europeo']","['halal', 'gluten_free', 'vegan', 'vegetarian']",1,15,1,5,9.7,0,[]
valtellina-osteria-con-giardino-r710633,thefork,710633,https://www.thefork.it/ristorante/valtellina-osteria-con-giardino-r710633,Valtellina Osteria con Giardino,45.468418,9.256123,"Via Privata Taverna, 34, Milano, 20134, Italia",Via Privata Taverna,34,20134,Milano,9.4,1159,1,1,0,40,40,1,"['Italiano', 'Mediterraneo', 'Europeo']",['vegetarian'],1,15,1,5,9.0,0,[]
van-bol-bistrot-r751606,thefork,751606,https://www.thefork.it/ristorante/van-bol-bistrot-r751606,Van Bol Bistrot,45.4683696,9.1812138,"Foro Buonaparte, 71, Milano, 20121, Italia",Foro Buonaparte,71,20121,Milano,8.1,179,1,1,0,34,30,1,['Italiano'],[],1,32,1,5,9.1,0,[]
vanilla-bakery-r496469,thefork,496469,https://www.thefork.it/ristorante/vanilla-bakery-r496469,Vanilla Bakery,45.4692645,9.1547035,"Via S. Siro, 2, Milano, 20149, Italia",Via S. Siro,2,20149,Milano,8.9,691,1,1,0,20,20,1,['Americano'],[],1,9,1,5,8.9,0,[]
vecchia-osteria-r804516,thefork,804516,https://www.thefork.it/ristorante/vecchia-osteria-r804516,Vecchia Osteria,45.48070310000001,9.175069900000002,"Via Giordano Bruno, 18, Milano, 20154, Italia",Via Giordano Bruno,18,20154,Milano,8.9,140,1,1,0,25,,0,['Cinese'],[],1,38,1,5,9.2,0,[]
velavevodetto-a-porta-venezia-r845024,thefork,845024,https://www.thefork.it/ristorante/velavevodetto-a-porta-venezia-r845024,Velavevodetto a Porta Venezia,45.4772313,9.204569,"Largo Fra Paolo Bellintani, 1, Milano, 20124, Italia",Largo Fra Paolo Bellintani,1,20124,Milano,9.0,464,1,1,0,24,20,1,"['Romano', 'Europeo', 'Italiano']",['vegetarian'],0,13,1,5,9.5,0,[]
